Ticker , Date,open,close, Volume, High, Low, PercentageChange
, 2020-06-30,,,6363439,2895,2754,4.376738132
, 2020-07-01,,,6593387,2955.56,2871.1021,0.745533154
, 2020-07-05,,,6880642,3059.88,2930,4.159156652
, 2020-07-06,,,5244476,3069.55,2990,1.910382371
, 2020-07-07,,,5037570,3083.97,3012.4301,1.935413434
, 2020-07-08,,,6387759,3193.8799,3074.0016,2.138646145
, 2020-07-09,,,5485982,3215,3135.7,0.258164774
, 2020-07-12,,,7720130,3344.29,3068.3901,4.523447737
, 2020-07-13,,,7231933,3127.38,2950,0.161864681
, 2020-07-14,,,5788874,3098.35,2973.1801,2.316710116
, 2020-07-15,,,6394192,3032,2918.23,0.970697327
, 2020-07-16,,,4688019,3024,2948.45,1.562977733
, 2020-07-19,,,7596741,3201.3599,2994.0172,6.554229718
, 2020-07-20,,,6134963,3240.5758,3105.72,2.914162147
, 2020-07-21,,,4103211,3149.9999,3065.26,0.80288
, 2020-07-22,,,5656906,3098.2713,2970,3.605923729
, 2020-07-23,,,5632413,3031.58,2888,2.693174061
, 2020-07-26,,,4170379,3098,3015.77,0.22175049
, 2020-07-27,,,3126651,3077.0926,2995.76,1.766052117
, 2020-07-28,,,2972035,3039.1592,2996.77,0.083801002
, 2020-07-29,,,6113775,3092,3005,1.256801593
, 2020-07-30,,,8083330,3246.82,3151,2.44512947
, 2020-08-02,,,5072413,3184,3104,2.157515619
, 2020-08-03,,,4676794,3167.24,3101.21,1.213074897
, 2020-08-04,,,3930025,3213.5859,3127.3,1.948615834
, 2020-08-05,,,3940602,3247.47,3165.43,0.959190573
, 2020-08-06,,,3936127,3240.81,3140.6726,1.754026818
, 2020-08-09,,,3167274,3172.51,3101.52,0.698669846
, 2020-08-10,,,3718048,3159.22,3073,1.044905563
, 2020-08-11,,,3527229,3174.385,3101.42,1.745173745
, 2020-08-12,,,3149043,3217.5211,3155,0.690231512
, 2020-08-13,,,2751723,3178.2357,3120,0.948970795
, 2020-08-16,,,2691237,3194.97,3154.1775,0.292771783
, 2020-08-17,,,5345974,3320,3205.8187,3.128580324
, 2020-08-18,,,4185137,3315.9,3256.0001,1.287613419
, 2020-08-19,,,3332478,3312.62,3238,1.395141451
, 2020-08-20,,,3575862,3314.3962,3275.39,0.31198786
, 2020-08-23,,,4666258,3380.315,3257.5608,0.081265199
, 2020-08-24,,,3991782,3357.4,3267,1.562978947
, 2020-08-25,,,6508743,3451.7387,3344.5675,2.707759518
, 2020-08-26,,,4232425,3453,3378,1.450703613
, 2020-08-27,,,2881978,3433.3699,3386.5,0.61933976
, 2020-08-30,,,4179585,3495,3405,1.231156442
, 2020-08-31,,,3471592,3513.87,3467,0.273385336
, 2020-09-01,,,3931476,3552.25,3486.685,0.438398647
, 2020-09-02,,,8145613,3488.41,3303,3.357245337
, 2020-09-03,,,8717754,3381.5,3111.13,0.70464135
, 2020-09-07,,,6080436,3250.845,3130,0.185750636
, 2020-09-08,,,5188675,3303.175,3185,2.048710736
, 2020-09-09,,,5330741,3349.89,3170.55,3.994558812
, 2020-09-10,,,5043842,3217.3409,3083.98,2.881861445
, 2020-09-13,,,4529596,3187.39,3096,2.205124009
, 2020-09-14,,,4021535,3175.02,3108.92,0.636765981
, 2020-09-15,,,4527559,3187.238,3074.15,3.204098126
, 2020-09-16,,,6449039,3029.432,2972.55,0.017280053
, 2020-09-17,,,8891300,3037.8,2905.54,2.534188288
, 2020-09-20,,,6114575,2962,2871,1.856872527
, 2020-09-21,,,6948791,3133.99,3000.2,3.1364593
, 2020-09-22,,,5652665,3126.999,2992.3759,3.863890554
, 2020-09-23,,,5529392,3069.3,2965,1.410441972
, 2020-09-24,,,4615202,3101.54,2999,1.318227349
, 2020-09-27,,,4224165,3175.04,3117.1684,0.80029217
, 2020-09-28,,,3503398,3188.26,3132.54,0.960826859
, 2020-09-29,,,4896101,3212.88,3133.99,0.241632019
, 2020-09-30,,,4953206,3224,3172,0.413341646
, 2020-10-01,,,5602598,3195.7965,3123,0.907842708
, 2020-10-04,,,3752832,3202.53,3140.85,1.696208326
, 2020-10-05,,,5081457,3182,3090,2.054976303
, 2020-10-06,,,4304239,3200,3132.385,1.935885167
, 2020-10-07,,,3174114,3233.2944,3174.99,1.067910288
, 2020-10-08,,,4907871,3288.99,3197.83,2.387850467
, 2020-10-11,,,8361378,3496.24,3339.55,2.775870613
, 2020-10-12,,,5735697,3492.38,3424.217,0.702424171
, 2020-10-13,,,5828916,3464.88,3340,2.416304032
, 2020-10-14,,,5223448,3355.88,3280,1.416763619
, 2020-10-15,,,6439853,3399.6606,3160,2.691460293
, 2020-10-18,,,5220616,3329,3192.735,2.800330948
, 2020-10-19,,,4503028,3266,3192.01,0.163548792
, 2020-10-20,,,4591888,3233.875,3160,0.857898833
, 2020-10-21,,,4101653,3198.75,3121.94,0.422274262
, 2020-10-22,,,3466687,3205.33,3140,0.419931056
, 2020-10-25,,,5900901,3282.9799,3153.3,0.259477169
, 2020-10-26,,,4291047,3291.66,3211.3,1.903601307
, 2020-10-27,,,5588330,3264.02,3162.47,2.662727357
, 2020-10-28,,,6587600,3257.25,3164,0.304254249
, 2020-10-29,,,8396081,3167.004,3019,3.850843164
, 2020-11-01,,,7235230,3079.705,2950.12,1.870178395
, 2020-11-02,,,4897747,3074.9,2980.98,0.989885805
, 2020-11-03,,,6839041,3244.85,3139.73,2.568679015
, 2020-11-04,,,5785685,3366.8,3288.88,0.061145131
, 2020-11-05,,,4617250,3322,3232,0.203653045
, 2020-11-08,,,7190406,3289,3112.1057,2.701615274
, 2020-11-09,,,6564956,3114,3019.4828,1.938598135
, 2020-11-10,,,4358523,3139.145,3050,2.469478539
, 2020-11-11,,,4371208,3175.88,3086.05,1.571860314
, 2020-11-12,,,3762587,3141.7227,3085.39,0.218129404
, 2020-11-15,,,3808676,3142.7,3072.685,1.223975171
, 2020-11-16,,,3444735,3189.25,3135.26,1.504125355
, 2020-11-17,,,2916836,3140,3105.1,0.910657307
, 2020-11-18,,,2997770,3125,3080.92,0.377096007
, 2020-11-19,,,3346388,3132.89,3098.0456,0.565283508
, 2020-11-22,,,4708887,3139.745,3065.46,0.587435692
, 2020-11-23,,,3587102,3134.25,3086.258,0.566360264
, 2020-11-24,,,3774803,3198,3140.26,1.374977322
, 2020-11-26,,,2392867,3216.19,3190.05,0.49575556
, 2020-11-29,,,4063916,3228.39,3125.55,1.260409914
, 2020-11-30,,,4544382,3248.95,3157.18,0.990434374
, 2020-12-01,,,3127424,3232,3173.2601,0.56244471
, 2020-12-02,,,2892039,3228.64,3181.31,0.584315512
, 2020-12-03,,,2913611,3198.21,3158.76,1.114060678
, 2020-12-06,,,2751316,3180.76,3141.69,0.048154907
, 2020-12-07,,,3286303,3184.13,3120.02,0.582164678
, 2020-12-08,,,4100836,3174.43,3088,2.010486475
, 2020-12-09,,,3029822,3142.1,3076,0.404663013
, 2020-12-10,,,3028295,3118.67,3072.82,0.638106864
, 2020-12-13,,,4155074,3190.47,3126,0.444479796
, 2020-12-14,,,3323686,3188.4999,3130.49,0.49952688
, 2020-12-15,,,4412826,3247,3163.68,2.04501875
, 2020-12-16,,,3474347,3263.51,3221,0.428307692
, 2020-12-17,,,5995713,3249.42,3171.6,1.305182815
, 2020-12-20,,,3836560,3226.9666,3166,0.192811897
, 2020-12-21,,,2381781,3222,3180.08,0.11479175
, 2020-12-22,,,2093787,3210.13,3184.17,0.615600624
, 2020-12-23,,,1451677,3202,3169,0.664078399
, 2020-12-27,,,5656787,3304,3172.69,2.816530996
, 2020-12-28,,,4865433,3350.65,3281.223,0.364357058
, 2020-12-29,,,3116110,3342.1,3282.47,1.650703382
, 2020-12-30,,,2940486,3282.9219,3241.2,0.551755725
, 2021-01-03,,,4411416,3272,3144.02,2.549541284
, 2021-01-04,,,2655548,3223.38,3165.06,1.658238603
, 2021-01-05,,,4394815,3197.509,3131.16,0.257430526
, 2021-01-06,,,3514545,3208.542,3155,0.16344631
, 2021-01-07,,,3514954,3190.64,3142.2,0.08490566
, 2021-01-10,,,3654095,3156.3841,3110,1.073694175
, 2021-01-11,,,3484582,3142.1418,3086,0.026602564
, 2021-01-12,,,3317494,3189.95,3122.08,1.197082252
, 2021-01-13,,,3070919,3177.9999,3120.59,1.264396121
, 2021-01-14,,,4223995,3142.545,3095.17,0.601020807
, 2021-01-18,,,3273780,3145,3096,0.442870937
, 2021-01-19,,,5309835,3279.8,3175,2.557833306
, 2021-01-20,,,4941851,3348.55,3289.5675,0.424840571
, 2021-01-21,,,2821914,3321.91,3283.1644,0.365583132
, 2021-01-24,,,3749753,3363.89,3243.1463,1.036502929
, 2021-01-25,,,2955235,3338,3282.87,0.903242881
, 2021-01-26,,,4660158,3346.52,3207.08,3.259324433
, 2021-01-27,,,3149228,3301.68,3228.69,0.079751719
, 2021-01-28,,,4293556,3236.99,3186.0001,0.736842105
, 2021-01-31,,,4158202,3350.26,3235.025,3.100210957
, 2021-02-01,,,7098106,3427.74,3361.125,0
, 2021-02-02,,,7088781,3434,3308.62,3.284078003
, 2021-02-03,,,3670661,3347,3277.75,0.03003003
, 2021-02-04,,,3598263,3377,3302.71,0.998794818
, 2021-02-07,,,3257391,3364.9999,3304,1.058806015
, 2021-02-08,,,2203526,3338,3297.84,0.22611389
, 2021-02-09,,,3021550,3317.9548,3254,0.827398914
, 2021-02-10,,,2301417,3292,3248.06,0.907351154
, 2021-02-11,,,2335339,3280.25,3233.31,0.852615385
, 2021-02-15,,,2573281,3308.3,3253.591,0.457890936
, 2021-02-16,,,3302099,3320.91,3259.4996,1.380071087
, 2021-02-17,,,3033607,3338,3273.94,1.395616649
, 2021-02-18,,,4305184,3333.5,3245.75,2.353503213
, 2021-02-21,,,3501179,3232.3199,3172.26,0.853768395
, 2021-02-22,,,4677222,3204.73,3093.6,2.157638398
, 2021-02-23,,,3011275,3171.23,3125.38,0.227994
, 2021-02-24,,,4533801,3178.26,3047.76,2.53702889
, 2021-02-25,,,4275930,3122.44,3036.7,0.073339364
, 2021-02-28,,,2733963,3149.56,3097.99,0.583460416
, 2021-03-01,,,2595762,3163.52,3087.1201,1.556878227
, 2021-03-02,,,3988725,3107.775,2995,2.472429394
, 2021-03-03,,,5461578,3058.13,2945.43,1.14309429
, 2021-03-04,,,5373551,3009,2881.0001,0.151081531
, 2021-03-07,,,4089308,3064.59,2951.31,2.091210614
, 2021-03-08,,,4030032,3090.96,3005.1474,1.486419769
, 2021-03-09,,,3012489,3116.46,3030.05,1.317110168
, 2021-03-10,,,2772399,3131.7843,3082.93,0.308633026
, 2021-03-11,,,2421568,3098.98,3045.5,0.471219512
, 2021-03-14,,,2918592,3082.24,3032.09,0.23125185
, 2021-03-15,,,2538764,3128.91,3075.8601,0.422226302
, 2021-03-16,,,3118314,3173.05,3070.22,2.034022947
, 2021-03-17,,,3657027,3116.63,3025,2.354401806
, 2021-03-18,,,4610334,3077.285,3016.63,1.509624558
, 2021-03-21,,,2902179,3126.58,3060.05,1.402284988
, 2021-03-22,,,3817263,3182,3120.8501,0.335785098
, 2021-03-23,,,2958981,3160.31,3085.15,2.030123388
, 2021-03-24,,,3562269,3109.78,3037.14,0.869836869
, 2021-03-25,,,3312924,3056.66,2996,0.261821383
, 2021-03-28,,,2735468,3091.25,3028.445,0.664081245
, 2021-03-29,,,2337603,3073,3034,0.479477266
, 2021-03-30,,,3093896,3119.33,3062.5,0.979745827
, 2021-03-31,,,2940318,3162.44,3115.55,1.381040046
, 2021-04-04,,,3314882,3235.955,3161.24,1.693350142
, 2021-04-05,,,2537809,3247.31,3217.04,0.002171384
, 2021-04-06,,,3346227,3303.6125,3223.65,1.409796524
, 2021-04-07,,,2812090,3324.5,3292,0.350357909
, 2021-04-08,,,4338473,3372.2,3288.9,2.042545466
, 2021-04-11,,,3281798,3395.04,3351.15,0.720670241
, 2021-04-12,,,3300837,3432,3395.63,0.024846766
, 2021-04-13,,,3135204,3404.13,3326,2.086931998
, 2021-04-14,,,3233080,3396.9999,3352,0.239988134
, 2021-04-15,,,3184549,3406.8,3355.59,0.575147929
, 2021-04-18,,,2725405,3435.9333,3360.16,0.540360378
, 2021-04-19,,,2623032,3382.99,3316,1.153367323
, 2021-04-20,,,2210945,3362.86,3303.8061,1.387816647
, 2021-04-21,,,2576950,3372.87,3301.45,1.857827552
, 2021-04-22,,,3196612,3375,3308.5,0.656201982
, 2021-04-25,,,4880708,3428.45,3330.94,1.821983274
, 2021-04-26,,,3827140,3460,3398.01,0.756213935
, 2021-04-27,,,4631884,3489.88,3425,0.689996506
, 2021-04-28,,,7682381,3514.445,3435,0.963970167
, 2021-04-29,,,6970100,3554,3462.5,1.636823711
, 2021-05-02,,,5815530,3486.645,3372.7012,2.819156721
, 2021-05-03,,,5435849,3367.975,3272.13,1.320545023
, 2021-05-04,,,3711308,3354.695,3264.36,2.0460607
, 2021-05-05,,,4447696,3314.4,3247.2,1.112232416
, 2021-05-06,,,4710276,3330.89,3289.0704,0.827937778
, 2021-05-09,,,5828603,3283,3190,2.797716249
, 2021-05-10,,,4619781,3238,3127.37,2.794074509
, 2021-05-11,,,4936410,3207.94,3133.1,1.037990581
, 2021-05-12,,,3356877,3203.84,3133,0.753421002
, 2021-05-13,,,3325022,3228.86,3183,1.172164392
, 2021-05-16,,,3723925,3292.75,3234.59,0.753559072
, 2021-05-17,,,2828391,3312,3230.37,1.831241506
, 2021-05-18,,,2679108,3234.75,3184,1.151799687
, 2021-05-19,,,2633192,3259.6799,3236.18,0.100967691
, 2021-05-20,,,4104882,3256.6946,3197.01,1.443692308
, 2021-05-23,,,2412813,3257.95,3210.4993,0.917120199
, 2021-05-24,,,3261109,3279.82,3213.76,0.233265068
, 2021-05-25,,,2383986,3295.73,3258.51,0.287990208
, 2021-05-26,,,2561157,3260.355,3230.04,0.79514742
, 2021-05-27,,,2331509,3247.99,3219.7,0.583898828
, 2021-05-31,,,2430045,3250.98,3209.06,0.765994706
, 2021-06-01,,,2014524,3235,3208,0.337873476
, 2021-06-02,,,2397068,3214.435,3184.03,0.537414605
, 2021-06-03,,,2249749,3221,3198.81,0.179950187
, 2021-06-06,,,2215756,3208,3172.2,0.021267745
, 2021-06-07,,,3416730,3279.5321,3218.01,1.287776057
, 2021-06-08,,,2455530,3297.58,3270.7,0.252988967
, 2021-06-09,,,3472630,3351,3281.15,2.060932173
, 2021-06-10,,,2717352,3366.58,3333.45,0.0841879
, 2021-06-13,,,2554655,3385,3335.5,1.106718895
, 2021-06-14,,,2426200,3396.9866,3363.1101,0.02570922
, 2021-06-15,,,4202782,3426.35,3360.53,0.685436321
, 2021-06-16,,,5132331,3497.2,3401,2.528811288
, 2021-06-17,,,5247737,3507,3473.71,0.198563789
, 2021-06-20,,,3270890,3482,3434,0.646066931
, 2021-06-21,,,3345082,3523.78,3456.09,1.370132386
, 2021-06-22,,,2713341,3521,3483.2,0.033666191
, 2021-06-23,,,3831999,3524.8599,3430.85,1.66949858
, 2021-06-24,,,3935867,3464.82,3394.18,1.805427252
, 2021-06-27,,,2237793,3448,3413.5098,0.816451991
, 2021-06-28,,,2098439,3456.03,3423.03,0.2710232
, 2021-06-29,,,2400992,3471.6019,3435,0.026154731
, 2021-06-30,,,2037053,3457,3409.4206,0.047749235
, 2021-07-01,,,3175557,3511.72,3436.92,1.719182765
, 2021-07-05,,,6743268,3685.48,3529,4.125367198
, 2021-07-06,,,5273062,3734.2,3678.91,0.559458965
, 2021-07-07,,,5178813,3759.9855,3621.12,2.411103426
, 2021-07-08,,,3743087,3748,3693.3968,0.085426002
, 2021-07-11,,,2571635,3757.2899,3696.7929,0.679754274
, 2021-07-12,,,3845917,3773.0782,3671.32,0.668269361
, 2021-07-13,,,3256568,3717.66,3660.8266,0.732572091
, 2021-07-14,,,3182992,3695.4,3620.92,1.705375995
, 2021-07-15,,,4041006,3646.0599,3570.455,1.642579356
, 2021-07-18,,,3784595,3550.21,3499.16,0.481517758
, 2021-07-19,,,3240680,3592,3518,0.164549298
, 2021-07-20,,,2302689,3586.45,3543.6415,0.24675824
, 2021-07-21,,,3265352,3640.02,3582.27,1.416134455
, 2021-07-22,,,2426292,3666.11,3622.04,0.457142857
, 2021-07-25,,,2865068,3712.08,3647.25,0.725531353
, 2021-07-26,,,4131890,3698.5,3586.15,1.949709342
, 2021-07-27,,,2999378,3658.4204,3601,0.095217652
, 2021-07-28,,,5519952,3637.95,3580.01,0.767142168
, 2021-07-29,,,9964063,3368.14,3306.98,0.608133335
, 2021-08-01,,,3344315,3358.92,3317,0.644776476
, 2021-08-02,,,4127343,3391,3299.77,0.763907182
, 2021-08-03,,,2183945,3388.88,3345.56,0.728838386
, 2021-08-04,,,2353503,3389,3340.92,0.589055545
, 2021-08-05,,,2637644,3375,3329.0373,0.890666667
, 2021-08-08,,,2143470,3354.88,3328.52,0.052039562
, 2021-08-09,,,2390051,3358,3315,0.727352086
, 2021-08-10,,,2947249,3337.7,3277.79,1.180775236
, 2021-08-11,,,2321323,3314.51,3269.67,0.410334347
, 2021-08-12,,,2056699,3306.065,3283,0.353937326
, 2021-08-15,,,3328494,3300,3211.13,0.487054523
, 2021-08-16,,,3387922,3280.49,3225.68,1.084363082
, 2021-08-17,,,2719311,3254.0975,3200,1.257560943
, 2021-08-18,,,3722862,3233,3182.4637,0.196304344
, 2021-08-19,,,3314928,3207.81,3175.76,0.122429966
, 2021-08-22,,,3268131,3280.9,3210.005,1.680313833
, 2021-08-23,,,2551841,3315.4942,3274.58,0.78597561
, 2021-08-24,,,1680306,3321,3286.15,0.32297341
, 2021-08-25,,,2068761,3332,3296,0.515307669
, 2021-08-26,,,2402369,3352.32,3313.75,0.492015252
, 2021-08-29,,,3190354,3445,3355.22,1.910541561
, 2021-08-30,,,4351634,3472.58,3395.59,1.342852137
, 2021-08-31,,,3629911,3527,3475.24,0.497540896
, 2021-09-01,,,2925594,3511.9608,3455,0.905355446
, 2021-09-02,,,2578324,3482.67,3436.44,0.754634994
, 2021-09-06,,,2775894,3528.09,3476.94,0.899654974
, 2021-09-07,,,3050764,3545.63,3495.67,0.394401492
, 2021-09-08,,,2719241,3549.99,3480.37,1.187174208
, 2021-09-09,,,2397269,3508.45,3462.9055,0.933248974
, 2021-09-12,,,2607447,3497.96,3438.0001,0.735902148
, 2021-09-13,,,1998428,3486.806,3437.7104,0.735135446
, 2021-09-14,,,3013949,3485.42,3402.01,0.966443187
, 2021-09-15,,,2583598,3492.55,3446.1432,0.81735049
, 2021-09-16,,,4616556,3497.41,3452.13,0.742302821
, 2021-09-19,,,4657195,3419,3305.01,1.185806832
, 2021-09-20,,,2780878,3379.7,3332.39,0.929481481
, 2021-09-21,,,2411403,3389,3341.05,0.866905401
, 2021-09-22,,,2379414,3428.96,3380.05,1.063593734
, 2021-09-23,,,2116241,3429.26,3393.4,0.691062049
, 2021-09-26,,,3633050,3415.57,3339.61,1.017351327
, 2021-09-27,,,4428979,3369.19,3290.1001,1.243406965
, 2021-09-28,,,2562268,3351.3,3297.87,0.631827363
, 2021-09-29,,,2895647,3327.85,3273.99,0.933655006
, 2021-09-30,,,2835617,3309.1746,3255.94,0.174824643
, 2021-10-03,,,4523057,3279.99,3176.25,2.732520377
, 2021-10-04,,,3269108,3260.73,3202.464,0.514900921
, 2021-10-05,,,2532977,3264.34,3198.62,1.50862136
, 2021-10-06,,,2409075,3325.746,3283.06,0.330848174
, 2021-10-07,,,2032333,3321.43,3288.2,0.855592403
, 2021-10-10,,,2034203,3292.5899,3238.1,0.876335878
, 2021-10-11,,,1819571,3267.528,3236.28,0.296898987
, 2021-10-12,,,2425086,3288.38,3261.0889,0.445605268
, 2021-10-13,,,2111120,3312.6,3290.78,0.078550675
, 2021-10-14,,,5053741,3410.42,3304,2.94737605
, 2021-10-17,,,3161515,3449.17,3385.1,1.72302947
, 2021-10-18,,,2386079,3454.69,3422,0.287104467
, 2021-10-19,,,2119477,3462.86,3400.37,1.089015426
, 2021-10-20,,,1881385,3440.28,3403,0.608039833
, 2021-10-21,,,3129053,3429.84,3331.3,2.497807659
, 2021-10-24,,,2225956,3347.7997,3297.7,0.43868066
, 2021-10-25,,,2668342,3416.12,3343.98,0.792951805
, 2021-10-26,,,2702224,3437,3371.4534,0.132526564
, 2021-10-27,,,5708733,3479,3386,1.307282718
, 2021-10-28,,,6486077,3374.82,3273.32,2.194229126
, 2021-10-31,,,3608879,3375.86,3292.02,1.299601404
, 2021-11-01,,,2627590,3331.115,3283.55,0.068174757
, 2021-11-02,,,3397189,3394.92,3297.52,2.266545784
, 2021-11-03,,,5352520,3498.625,3365.0001,3.175074184
, 2021-11-04,,,4991951,3566.25,3476.98,1.207650273
, 2021-11-07,,,3073992,3579,3487.86,0.972400404
, 2021-11-08,,,4294922,3593.77,3501.425,1.73472726
, 2021-11-09,,,4027369,3605.45,3463.09,2.295818871
, 2021-11-10,,,2244406,3543.24,3467.47,1.152860803
, 2021-11-11,,,2680234,3540.7262,3447.05,1.152080344
, 2021-11-14,,,2879719,3593.88,3525.81,0.245405711
, 2021-11-15,,,2217071,3576.5,3525.1466,0.048036168
, 2021-11-16,,,2543430,3587.245,3545.35,0.440988353
, 2021-11-17,,,5703538,3704.2,3561,3.637051888
, 2021-11-18,,,4936703,3762.145,3675.72,0.972879502
, 2021-11-21,,,4844280,3713.455,3567.5,2.823616992
, 2021-11-22,,,3679246,3621.05,3527.71,0.139468458
, 2021-11-23,,,2328018,3613.64,3536.85,0.497941151
, 2021-11-25,,,2991297,3633.5,3504.15,2.707729807
, 2021-11-28,,,3265452,3596,3531.5001,0.392533716
, 2021-11-29,,,4001107,3585.77,3492.01,1.583555493
, 2021-11-30,,,3756995,3559.88,3441.6,2.856981664
, 2021-12-01,,,3236058,3492.7,3423.75,0.65433526
, 2021-12-02,,,4035550,3469.865,3338.6,1.887409551
, 2021-12-05,,,3443000,3473.91,3338.69,1.012967875
, 2021-12-06,,,3320536,3549.99,3466.69,0.89604811
, 2021-12-07,,,2262683,3543.6,3495.01,0.004257723
, 2021-12-08,,,2303091,3539.39,3482.79,0.898435277
, 2021-12-09,,,3028406,3518.54,3410,1.827074913
, 2021-12-12,,,2506375,3442,3382.6,1.414244186
, 2021-12-13,,,2798764,3389.98,3328.8,0.920023873
, 2021-12-14,,,3789713,3472,3303.9,2.797779333
, 2021-12-15,,,3043842,3483.32,3363.205,2.594224547
, 2021-12-16,,,4269858,3417.97,3312.271,1.375584713
, 2021-12-19,,,2868633,3357.4851,3312,0.137249026
, 2021-12-20,,,2797791,3414.3299,3312.95,1.529039234
, 2021-12-21,,,2751773,3441,3370.01,1.044043605
, 2021-12-22,,,1838067,3439.5,3403,0.375818527
, 2021-12-26,,,2942341,3458.86,3384.31,0.799534604
, 2021-12-27,,,2733628,3443.5176,3382.71,0.281168745
, 2021-12-28,,,1787702,3424.24,3372.0101,0.959377195
, 2021-12-29,,,1879155,3417.76,3370.48,0.621979965
, 2021-12-30,,,2391519,3387,3331.17,1.325197093
, 2022-01-02,,,3193457,3414.07,3323.21,1.703670546
, 2022-01-03,,,3536258,3428,3326.99,1.71088607
, 2022-01-04,,,3215136,3342.525,3287.14,1.513635301
, 2022-01-05,,,2597889,3296,3238.7442,0.120219883
, 2022-01-06,,,2330295,3304.865,3240.62,0.784306545
, 2022-01-09,,,4389915,3233.23,3126.09,0.560760467
, 2022-01-10,,,3140279,3327,3214.03,2.391331269
, 2022-01-11,,,2501240,3337.56,3288.34,0.821251688
, 2022-01-12,,,2609415,3324.4299,3221.82,2.442655242
, 2022-01-13,,,2298743,3245,3196.01,1.241336247
, 2022-01-17,,,3372072,3194.6899,3153.29,0.117846705
, 2022-01-18,,,2662096,3185,3125,1.551378793
, 2022-01-19,,,3596456,3160,3027.02,3.252299606
, 2022-01-20,,,8167351,3018,2841.408,4.872957653
, 2022-01-23,,,7802122,2898.9,2707.04,3.988489209
, 2022-01-24,,,4536589,2872,2762.9,1.58637538
, 2022-01-25,,,4779765,2903.695,2746.37,4.06044905
, 2022-01-26,,,3875790,2884.87,2787,0.825639205
, 2022-01-27,,,3718249,2879.96,2758.585,2.213182546
, 2022-01-30,,,3912172,3007.21,2886.0101,3.332297064
, 2022-01-31,,,2959417,3034.16,2952.5548,0.795666667
, 2022-02-01,,,4351405,3101.5,2977.2717,2.862246266
, 2022-02-02,,,11261188,2884.95,2766.66,2.040391569
, 2022-02-03,,,12671243,3224,3012.16,1.306500692
, 2022-02-06,,,5130059,3253.815,3145,0.36872319
, 2022-02-07,,,3800950,3235.85,3111.01,2.974791149
, 2022-02-08,,,3439280,3276.69,3205,1.033931241
, 2022-02-09,,,3411946,3214.33,3155,0.412693401
, 2022-02-10,,,3855022,3180,3054.675,3.061324185
, 2022-02-13,,,4159375,3168.9663,3033,2.251056006
, 2022-02-14,,,2773533,3160.14,3092.75,0.694772708
, 2022-02-15,,,2635214,3176.68,3094.69,1.482760502
, 2022-02-16,,,3166625,3206.975,3090,2.209034689
, 2022-02-17,,,3129205,3109.99,3017.86,1.863671587
, 2022-02-21,,,3305772,3059.65,2969.71,0.18673764
, 2022-02-22,,,3212178,3035.26,2893.02,4.499490605
, 2022-02-23,,,5036223,3034.98,2790,8.238491106
, 2022-02-24,,,3119768,3079.8,2984.27,2.151112587
, 2022-02-27,,,2884171,3089,3017,0.746596687
, 2022-02-28,,,2243679,3081.98,2999.54,1.041363168
, 2022-03-01,,,2366736,3059.99,2975,0.797817685
, 2022-03-02,,,3259860,3078.58,2937.12,3.668953928
, 2022-03-03,,,3049156,2957,2876.14,1.031537317
, 2022-03-06,,,4346693,2921.89,2748.33,5.493885942
